Order Date,Order ID,Product Name,Category,City,Country,Customer Name,Discount,Postal Code,Manufacturer,Profit,Profit Ratio,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category
1/4/2017,CA-2017-158211,Avery Arch Ring Binders,Office Supplies,Philadelphia,United States,Ben Peterman,70.00%,19143,Avery,-$80.00,-77.00%,6.00,East,$105.00,Corporate,1/8/2017,Standard Class,Pennsylvania,Binders
10/26/2018,CA-2018-115119,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Lancaster,United States,Shaun Chance,70.00%,17602,Other,-$65.00,-80.00%,7.00,East,$81.00,Corporate,10/30/2018,Standard Class,Pennsylvania,Binders
8/25/2015,CA-2015-107398,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Columbus,United States,Brendan Sweed,70.00%,43229,Cardinal,-$17.00,-80.00%,8.00,East,$21.00,Corporate,8/30/2015,Standard Class,Ohio,Binders
11/15/2016,CA-2016-129525,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Toledo,United States,Victoria Pisteka,70.00%,43615,Wilson Jones,-$117.00,-70.00%,13.00,East,$167.00,Corporate,11/20/2016,Standard Class,Ohio,Binders
10/21/2015,CA-2015-100916,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Newport News,United States,Frank Hawley,0.00%,23602,Sanford,$1.00,31.00%,1.00,South,$3.00,Corporate,10/26/2015,Standard Class,Virginia,Art
6/23/2016,CA-2016-106187,GBC DocuBind P100 Manual Binding Machine,Office Supplies,East Point,United States,Randy Ferguson,0.00%,30344,GBC,$75.00,45.00%,1.00,South,$166.00,Corporate,6/29/2016,Standard Class,Georgia,Binders
8/20/2015,CA-2015-114321,GBC DocuBind TL300 Electric Binding System,Office Supplies,Hampton,United States,Nick Crebassa,0.00%,23666,GBC,$422.00,47.00%,1.00,South,$897.00,Corporate,8/25/2015,Standard Class,Virginia,Binders
10/11/2015,CA-2015-114314,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Fayetteville,United States,Dorothy Badders,0.00%,72701,Universal,$3.00,47.00%,1.00,South,$7.00,Corporate,10/15/2015,Standard Class,Arkansas,Labels
6/13/2016,CA-2016-137281,Xerox 202,Office Supplies,Roswell,United States,Barbara Fisher,0.00%,30076,Xerox,$3.00,48.00%,1.00,South,$6.00,Corporate,6/17/2016,Standard Class,Georgia,Paper
12/14/2016,CA-2016-125066,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Jackson,United States,Keith Dawkins,0.00%,39212,Boston,$16.00,28.00%,2.00,South,$56.00,Corporate,12/18/2016,Standard Class,Mississippi,Art
3/27/2017,CA-2017-119074,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Columbus,United States,David Smith,0.00%,31907,Acco,$16.00,49.00%,2.00,South,$33.00,Corporate,3/31/2017,Standard Class,Georgia,Binders
3/17/2015,US-2015-164763,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Jackson,United States,Mark Haberlin,0.00%,39212,GBC,$15.00,49.00%,2.00,South,$30.00,Corporate,3/21/2015,Standard Class,Mississippi,Binders
11/22/2015,CA-2015-129091,Staple envelope,Office Supplies,Columbus,United States,Ruben Ausman,0.00%,31907,Staple envelope,$5.00,47.00%,2.00,South,$11.00,Corporate,11/27/2015,Standard Class,Georgia,Envelopes
4/20/2016,CA-2016-149342,Xerox 2,Office Supplies,Columbus,United States,Theresa Swint,0.00%,31907,Xerox,$6.00,48.00%,2.00,South,$13.00,Corporate,4/25/2016,Standard Class,Georgia,Paper
4/4/2015,CA-2015-149538,Xerox 1966,Office Supplies,Lafayette,United States,Ken Black,0.00%,70506,Xerox,$6.00,49.00%,2.00,South,$13.00,Corporate,4/8/2015,Standard Class,Louisiana,Paper
3/17/2015,US-2015-164763,Xerox 1957,Office Supplies,Jackson,United States,Mark Haberlin,0.00%,39212,Xerox,$6.00,49.00%,2.00,South,$13.00,Corporate,3/21/2015,Standard Class,Mississippi,Paper
8/20/2015,CA-2015-114321,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Hampton,United States,Nick Crebassa,0.00%,23666,Other,$9.00,46.00%,2.00,South,$20.00,Corporate,8/25/2015,Standard Class,Virginia,Paper
2/7/2016,CA-2016-147529,Xerox 1957,Office Supplies,Springfield,United States,Damala Kotsonis,0.00%,22153,Xerox,$6.00,49.00%,2.00,South,$13.00,Corporate,2/11/2016,Standard Class,Virginia,Paper
11/1/2015,CA-2015-152562,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Richmond,United States,Jack O'Briant,0.00%,40475,Other,$19.00,28.00%,2.00,South,$70.00,Corporate,11/8/2015,Standard Class,Kentucky,Storage
9/18/2018,CA-2018-164756,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Columbus,United States,Saphhira Shifley,0.00%,31907,Fiskars,$10.00,29.00%,2.00,South,$34.00,Corporate,9/22/2018,Standard Class,Georgia,Supplies
7/10/2018,CA-2018-169012,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Columbus,United States,Beth Fritzler,0.00%,31907,Belkin,$11.00,26.00%,3.00,South,$42.00,Corporate,7/14/2018,Standard Class,Georgia,Appliances
11/22/2015,CA-2015-129091,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Columbus,United States,Ruben Ausman,0.00%,31907,Other,$290.00,43.00%,3.00,South,$675.00,Corporate,11/27/2015,Standard Class,Georgia,Appliances
3/17/2015,US-2015-164763,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Jackson,United States,Mark Haberlin,0.00%,39212,Belkin,$8.00,26.00%,3.00,South,$33.00,Corporate,3/21/2015,Standard Class,Mississippi,Appliances
10/15/2017,CA-2017-142097,Holmes Odor Grabber,Office Supplies,Springfield,United States,Quincy Jones,0.00%,22153,Holmes,$14.00,33.00%,3.00,South,$43.00,Corporate,10/20/2017,Standard Class,Virginia,Appliances
11/26/2018,CA-2018-165029,Newell 347,Office Supplies,Atlanta,United States,Adam Hart,0.00%,30318,Newell,$4.00,29.00%,3.00,South,$13.00,Corporate,11/30/2018,Standard Class,Georgia,Art
9/18/2018,CA-2018-164756,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Columbus,United States,Saphhira Shifley,0.00%,31907,Hunt,$34.00,30.00%,3.00,South,$114.00,Corporate,9/22/2018,Standard Class,Georgia,Art
8/21/2016,CA-2016-122168,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Florence,United States,Henry Goldwyn,0.00%,41042,Quartet,$8.00,47.00%,3.00,South,$18.00,Corporate,8/26/2016,Standard Class,Kentucky,Art
11/21/2015,CA-2015-102274,Newell 322,Office Supplies,Richmond,United States,Dave Hallsten,0.00%,40475,Newell,$1.00,27.00%,3.00,South,$5.00,Corporate,11/26/2015,Standard Class,Kentucky,Art
11/1/2015,CA-2015-152562,"OIC #2 Pencils, Medium Soft",Office Supplies,Richmond,United States,Jack O'Briant,0.00%,40475,Other,$2.00,29.00%,3.00,South,$6.00,Corporate,11/8/2015,Standard Class,Kentucky,Art
6/13/2016,CA-2016-104941,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Decatur,United States,Dave Hallsten,0.00%,35601,Avery,$9.00,46.00%,3.00,South,$19.00,Corporate,6/19/2016,Standard Class,Alabama,Binders
5/5/2018,CA-2018-160724,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Columbus,United States,Yana Sorensen,0.00%,31907,Ibico,$16.00,45.00%,3.00,South,$35.00,Corporate,5/10/2018,Standard Class,Georgia,Binders
4/8/2018,CA-2018-157854,GBC DocuBind TL300 Electric Binding System,Office Supplies,Roswell,United States,Denise Monton,0.00%,30076,GBC,"$1,265.00",47.00%,3.00,South,"$2,691.00",Corporate,4/15/2018,Standard Class,Georgia,Binders
3/17/2015,US-2015-164763,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Jackson,United States,Mark Haberlin,0.00%,39212,Acco,$5.00,47.00%,3.00,South,$11.00,Corporate,3/21/2015,Standard Class,Mississippi,Binders
3/21/2015,CA-2015-163223,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Springfield,United States,Kristen Hastings,0.00%,22153,Wilson Jones,$59.00,48.00%,3.00,South,$123.00,Corporate,3/25/2015,Standard Class,Virginia,Binders
11/22/2015,CA-2015-129091,Fashion Color Clasp Envelopes,Office Supplies,Columbus,United States,Ruben Ausman,0.00%,31907,Other,$8.00,49.00%,3.00,South,$16.00,Corporate,11/27/2015,Standard Class,Georgia,Envelopes
9/12/2017,CA-2017-123946,Staples,Office Supplies,Springfield,United States,Anthony Johnson,0.00%,22153,Other,$5.00,46.00%,3.00,South,$11.00,Corporate,9/17/2017,Standard Class,Virginia,Fasteners
12/2/2015,CA-2015-103807,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Sandy Springs,United States,Elizabeth Moffitt,0.00%,30328,Other,$7.00,47.00%,3.00,South,$15.00,Corporate,12/9/2015,Standard Class,Georgia,Paper
4/4/2015,CA-2015-149538,Xerox 209,Office Supplies,Lafayette,United States,Ken Black,0.00%,70506,Xerox,$9.00,48.00%,3.00,South,$19.00,Corporate,4/8/2015,Standard Class,Louisiana,Paper
4/7/2015,CA-2015-128846,Xerox 1945,Office Supplies,Columbia,United States,Roland Schwarz,0.00%,29203,Xerox,$60.00,49.00%,3.00,South,$123.00,Corporate,4/12/2015,Standard Class,South Carolina,Paper
5/30/2015,CA-2015-146885,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Richmond,United States,Ellis Ballard,0.00%,23223,Ampad,$6.00,45.00%,3.00,South,$14.00,Corporate,6/5/2015,Standard Class,Virginia,Paper
3/21/2015,CA-2015-163223,Xerox 1919,Office Supplies,Springfield,United States,Kristen Hastings,0.00%,22153,Xerox,$60.00,49.00%,3.00,South,$123.00,Corporate,3/25/2015,Standard Class,Virginia,Paper
8/19/2015,US-2015-143581,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Columbus,United States,Bill Shonely,0.00%,31907,Space Solutions,$10.00,3.00%,3.00,South,$345.00,Corporate,8/23/2015,Standard Class,Georgia,Storage
11/21/2015,CA-2015-102274,Space Solutions Commercial Steel Shelving,Office Supplies,Richmond,United States,Dave Hallsten,0.00%,40475,Space Solutions,$10.00,5.00%,3.00,South,$194.00,Corporate,11/26/2015,Standard Class,Kentucky,Storage
3/22/2016,CA-2016-121552,Newell 316,Office Supplies,Huntsville,United States,Fred Wasserman,0.00%,35810,Newell,$5.00,28.00%,4.00,South,$20.00,Corporate,3/27/2016,Standard Class,Alabama,Art
3/21/2015,CA-2015-163223,American Pencil,Office Supplies,Springfield,United States,Kristen Hastings,0.00%,22153,Other,$3.00,29.00%,4.00,South,$9.00,Corporate,3/25/2015,Standard Class,Virginia,Art
5/12/2017,CA-2017-109911,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Virginia Beach,United States,Vivek Grady,0.00%,23464,Rogers,$3.00,27.00%,4.00,South,$11.00,Corporate,5/16/2017,Standard Class,Virginia,Art
5/19/2018,CA-2018-127803,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Huntsville,United States,Neil Ducich,0.00%,35810,Wilson Jones,$13.00,49.00%,4.00,South,$26.00,Corporate,5/23/2018,Standard Class,Alabama,Binders
8/17/2015,CA-2015-111500,Avery Non-Stick Binders,Office Supplies,Little Rock,United States,Don Jones,0.00%,72209,Avery,$8.00,46.00%,4.00,South,$18.00,Corporate,8/21/2015,Standard Class,Arkansas,Binders
12/1/2016,US-2016-148817,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Chesapeake,United States,Keith Dawkins,0.00%,23320,GBC,$31.00,48.00%,4.00,South,$64.00,Corporate,12/7/2016,Standard Class,Virginia,Binders
12/27/2015,CA-2015-153087,Xerox 1983,Office Supplies,Decatur,United States,Tamara Chand,0.00%,35601,Xerox,$12.00,49.00%,4.00,South,$24.00,Corporate,1/3/2016,Standard Class,Alabama,Paper
9/18/2018,CA-2018-164756,Xerox 1997,Office Supplies,Columbus,United States,Saphhira Shifley,0.00%,31907,Xerox,$12.00,48.00%,4.00,South,$26.00,Corporate,9/22/2018,Standard Class,Georgia,Paper
3/17/2015,US-2015-164763,EcoTones Memo Sheets,Office Supplies,Jackson,United States,Mark Haberlin,0.00%,39212,Other,$8.00,48.00%,4.00,South,$16.00,Corporate,3/21/2015,Standard Class,Mississippi,Paper
12/1/2016,US-2016-148817,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Chesapeake,United States,Keith Dawkins,0.00%,23320,Decoflex,$17.00,27.00%,4.00,South,$62.00,Corporate,12/7/2016,Standard Class,Virginia,Storage
11/22/2015,CA-2015-129091,GBC ProClick Punch Binding System,Office Supplies,Columbus,United States,Ruben Ausman,0.00%,31907,GBC,$157.00,49.00%,5.00,South,$320.00,Corporate,11/27/2015,Standard Class,Georgia,Binders
2/7/2016,CA-2016-147529,Cameo Buff Policy Envelopes,Office Supplies,Springfield,United States,Damala Kotsonis,0.00%,22153,Other,$146.00,47.00%,5.00,South,$311.00,Corporate,2/11/2016,Standard Class,Virginia,Envelopes
3/21/2015,CA-2015-163223,Avery 492,Office Supplies,Springfield,United States,Kristen Hastings,0.00%,22153,Avery,$7.00,46.00%,5.00,South,$14.00,Corporate,3/25/2015,Standard Class,Virginia,Labels
6/13/2016,CA-2016-104941,Xerox 204,Office Supplies,Decatur,United States,Dave Hallsten,0.00%,35601,Xerox,$16.00,48.00%,5.00,South,$32.00,Corporate,6/19/2016,Standard Class,Alabama,Paper
8/17/2015,CA-2015-111500,Xerox 1929,Office Supplies,Little Rock,United States,Don Jones,0.00%,72209,Xerox,$53.00,46.00%,5.00,South,$114.00,Corporate,8/21/2015,Standard Class,Arkansas,Paper
9/18/2018,CA-2018-164756,Xerox 1917,Office Supplies,Columbus,United States,Saphhira Shifley,0.00%,31907,Xerox,$115.00,47.00%,5.00,South,$245.00,Corporate,9/22/2018,Standard Class,Georgia,Paper
4/4/2015,CA-2015-149538,Safco Commercial Shelving,Office Supplies,Lafayette,United States,Ken Black,0.00%,70506,SAFCO,$9.00,4.00%,5.00,South,$233.00,Corporate,4/8/2015,Standard Class,Louisiana,Storage
9/9/2018,CA-2018-147361,X-Rack File for Hanging Folders,Office Supplies,Florence,United States,Sean Braxton,0.00%,29501,Other,$15.00,26.00%,5.00,South,$56.00,Corporate,9/15/2018,Standard Class,South Carolina,Storage
10/21/2015,CA-2015-100916,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Newport News,United States,Frank Hawley,0.00%,23602,Eldon,$10.00,5.00%,5.00,South,$195.00,Corporate,10/26/2015,Standard Class,Virginia,Storage
9/12/2017,CA-2017-123946,"Rogers Jumbo File, Granite",Office Supplies,Springfield,United States,Anthony Johnson,0.00%,22153,Rogers,$1.00,1.00%,5.00,South,$68.00,Corporate,9/17/2017,Standard Class,Virginia,Storage
6/13/2016,CA-2016-104941,Newell 31,Office Supplies,Decatur,United States,Dave Hallsten,0.00%,35601,Newell,$7.00,28.00%,6.00,South,$25.00,Corporate,6/19/2016,Standard Class,Alabama,Art
10/15/2017,CA-2017-142097,#10 Self-Seal White Envelopes,Office Supplies,Springfield,United States,Quincy Jones,0.00%,22153,Other,$33.00,49.00%,6.00,South,$67.00,Corporate,10/20/2017,Standard Class,Virginia,Envelopes
5/30/2017,CA-2017-113831,Avery 473,Office Supplies,Springfield,United States,Anna Häberlin,0.00%,22153,Avery,$30.00,48.00%,6.00,South,$62.00,Corporate,6/3/2017,Standard Class,Virginia,Labels
11/21/2015,CA-2015-102274,Multicolor Computer Printout Paper,Office Supplies,Richmond,United States,Dave Hallsten,0.00%,40475,Other,$302.00,48.00%,6.00,South,$629.00,Corporate,11/26/2015,Standard Class,Kentucky,Paper
4/21/2015,CA-2015-136336,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Henderson,United States,Dorothy Badders,0.00%,42420,SAFCO,$0.00,0.00%,6.00,South,$829.00,Corporate,4/26/2015,Standard Class,Kentucky,Storage
8/5/2017,US-2017-102232,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Huntsville,United States,Maureen Fritzler,0.00%,35810,Boston,$59.00,30.00%,7.00,South,$197.00,Corporate,8/11/2017,Standard Class,Alabama,Art
4/5/2015,US-2015-157231,Ibico Standard Transparent Covers,Office Supplies,Richmond,United States,Roy Phan,0.00%,40475,Ibico,$57.00,49.00%,7.00,South,$115.00,Corporate,4/9/2015,Standard Class,Kentucky,Binders
10/15/2017,CA-2017-142097,GBC Twin Loop Wire Binding Elements,Office Supplies,Springfield,United States,Quincy Jones,0.00%,22153,GBC,$116.00,50.00%,7.00,South,$233.00,Corporate,10/20/2017,Standard Class,Virginia,Binders
8/17/2015,CA-2015-111500,Colored Push Pins,Office Supplies,Little Rock,United States,Don Jones,0.00%,72209,Other,$5.00,36.00%,7.00,South,$13.00,Corporate,8/21/2015,Standard Class,Arkansas,Fasteners
9/18/2018,CA-2018-164756,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Columbus,United States,Saphhira Shifley,0.00%,31907,Other,$24.00,48.00%,7.00,South,$51.00,Corporate,9/22/2018,Standard Class,Georgia,Paper
9/9/2018,CA-2018-147361,Fellowes Officeware Wire Shelving,Office Supplies,Florence,United States,Sean Braxton,0.00%,29501,Fellowes,$13.00,2.00%,7.00,South,$629.00,Corporate,9/15/2018,Standard Class,South Carolina,Storage
9/6/2016,CA-2016-169572,"SlimView Poly Binder, 3/8""",Office Supplies,Richmond,United States,Andy Gerbode,0.00%,23223,Other,$21.00,46.00%,9.00,South,$47.00,Corporate,9/12/2016,Standard Class,Virginia,Binders
7/25/2016,CA-2016-154291,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Montgomery,United States,Yana Sorensen,0.00%,36116,Other,$49.00,50.00%,9.00,South,$98.00,Corporate,7/29/2016,Standard Class,Alabama,Envelopes
5/30/2017,CA-2017-166380,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Arlington,United States,Edward Becker,0.00%,22204,Other,$13.00,48.00%,9.00,South,$27.00,Corporate,6/3/2017,Standard Class,Virginia,Envelopes
8/21/2016,CA-2016-122168,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Florence,United States,Henry Goldwyn,0.00%,41042,Other,$10.00,28.00%,12.00,South,$36.00,Corporate,8/26/2016,Standard Class,Kentucky,Art
3/21/2018,CA-2018-156272,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Pompano Beach,United States,Pauline Webber,20.00%,33068,Other,$8.00,13.00%,1.00,South,$64.00,Corporate,3/27/2018,Standard Class,Florida,Appliances
8/1/2015,CA-2015-117345,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Charlotte,United States,Barbara Fisher,20.00%,28205,Honeywell,$10.00,16.00%,1.00,South,$63.00,Corporate,8/5/2015,Standard Class,North Carolina,Appliances
3/10/2018,CA-2018-155824,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Raleigh,United States,Karen Seio,20.00%,27604,Euro Pro,$4.00,8.00%,1.00,South,$49.00,Corporate,3/15/2018,Standard Class,North Carolina,Appliances
12/11/2018,CA-2018-168389,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Jacksonville,United States,Darrin Van Huff,20.00%,32216,Stanley,$1.00,10.00%,1.00,South,$14.00,Corporate,12/17/2018,Standard Class,Florida,Art
11/8/2016,CA-2016-108259,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Jacksonville,United States,Noel Staavos,20.00%,28540,Other,$2.00,33.00%,1.00,South,$5.00,Corporate,11/15/2016,Standard Class,North Carolina,Labels
9/25/2016,CA-2016-120845,Advantus Motivational Note Cards,Office Supplies,Murfreesboro,United States,Marina Lichtenstein,20.00%,37130,Advantus,$4.00,36.00%,1.00,South,$10.00,Corporate,10/2/2016,Standard Class,Tennessee,Paper
3/21/2015,US-2015-107405,Tennsco Commercial Shelving,Office Supplies,Asheville,United States,Thomas Seio,20.00%,28806,Tennsco,-$4.00,-24.00%,1.00,South,$16.00,Corporate,3/25/2015,Standard Class,North Carolina,Storage
4/12/2017,CA-2017-124254,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Wilson,United States,Thomas Boland,20.00%,27893,Fellowes,-$5.00,-10.00%,1.00,South,$52.00,Corporate,4/17/2017,Standard Class,North Carolina,Storage
6/15/2018,CA-2018-119284,"Hot File 7-Pocket, Floor Stand",Office Supplies,Nashville,United States,Thomas Seio,20.00%,37211,Other,$18.00,13.00%,1.00,South,$143.00,Corporate,6/20/2018,Standard Class,Tennessee,Storage
3/24/2016,US-2016-112508,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Coral Springs,United States,Ben Peterman,20.00%,33065,Eureka,$1.00,8.00%,2.00,South,$7.00,Corporate,3/30/2016,Standard Class,Florida,Appliances
5/13/2018,CA-2018-104318,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Franklin,United States,Frank Hawley,20.00%,37064,Fellowes,$2.00,11.00%,2.00,South,$21.00,Corporate,5/18/2018,Standard Class,Tennessee,Appliances
9/7/2018,CA-2018-128769,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Nashville,United States,Dario Medina,20.00%,37211,Eureka,$7.00,9.00%,2.00,South,$82.00,Corporate,9/12/2018,Standard Class,Tennessee,Appliances
